imsi,imei,plan,status,bytes_used,period_reset_ts,home_plmn,flags
310260100006497,350000006427880,dev-basic,ACTIVE,9257294796,1787961600,310-260,roaming|volte
310260100006498,350000004275679,dev-basic,ACTIVE,10486713217,1788134400,310-260,roaming|tethering|volte
310260100006499,350000000078093,dev-basic,ACTIVE,9313045635,1789430400,310-260,roaming|volte
310410100002062,351111111565107,dev-basic,ACTIVE,9992260322,1790208000,310-410,roaming|tethering|volte
310260100006500,350000005233859,dev-basic,ACTIVE,1730716153,1788825600,310-260,
310260100006501,350000005110446,dev-basic,ACTIVE,20729106209,1789171200,310-260,roaming|tethering|volte
310260100006502,350000006240119,dev-basic,ACTIVE,9357628146,1789603200,310-260,roaming
208010100000614,354444447880008,dev-basic,ACTIVE,7158914840,1789862400,208-01,roaming
310260100006503,350000005163163,iot-low-power,ACTIVE,320376188,1790121600,310-260,volte
310260100006504,350000009589983,mvno-prepaid,ACTIVE,3389756592,1788652800,310-260,roaming|volte|test
310260100006505,350000006465807,dev-pro,ACTIVE,27769858727,1788739200,310-260,roaming|volte
310260100006506,350000004410268,mvno-prepaid,ACTIVE,967274285,1788480000,310-260,tethering
310260100006507,350000004981276,dev-basic,ACTIVE,3368589180,1790208000,310-260,roaming|tethering|volte
310260100006508,350000003448780,dev-basic,ACTIVE,20396845560,1788739200,310-260,roaming|volte
310260100006509,350000004952012,iot-low-power,ACTIVE,258830749,1790208000,310-260,roaming|volte
310410100002063,351111113545461,dev-pro,ACTIVE,37880152833,1788912000,310-410,roaming
310260100006510,350000007364918,dev-basic,ACTIVE,7966494239,1788307200,310-260,roaming
310260100006511,350000006458257,dev-pro,ACTIVE,148571218945,1788739200,310-260,roaming|tethering
310410100002064,351111116062308,dev-basic,ACTIVE,19665834564,1788393600,310-410,roaming|tethering
234150100000816,352222224964621,dev-basic,ACTIVE,4543630575,1788825600,234-15,
310260100006512,350000004507956,dev-basic,ACTIVE,12618949800,1790035200,310-260,roaming|tethering|volte
310410100002065,351111119919496,iot-low-power,ACTIVE,459313486,1790294400,310-410,
310260100006513,350000001595509,dev-basic,ACTIVE,4012173703,1788998400,310-260,roaming|tethering|volte
310410100002066,351111111095840,dev-pro,ACTIVE,88080434800,1788307200,310-410,roaming
310260100006514,350000005299892,dev-basic,ACTIVE,1698934388,1789430400,310-260,roaming|tethering
208010100000615,354444441075662,dev-basic,ACTIVE,9866407195,1788220800,208-01,roaming|volte
310260100006515,350000002718746,iot-low-power,SUSPENDED,71801860,1790294400,310-260,roaming|tethering|volte
310260100006516,350000002452908,enterprise-fixed,ACTIVE,313329162855,1788393600,310-260,roaming|tethering|volte
208010100000616,354444442692622,dev-basic,ACTIVE,7007057870,1790294400,208-01,roaming|volte
310260100006517,350000008326825,dev-pro,ACTIVE,51578449832,1790121600,310-260,roaming
262010100000624,353333333686499,iot-low-power,ACTIVE,453311301,1789862400,262-01,roaming|tethering|volte
310260100006518,350000002148241,dev-basic,ACTIVE,18364075999,1788134400,310-260,roaming|tethering
310260100006519,350000007293778,dev-basic,ACTIVE,7760167405,1788825600,310-260,roaming|volte
310260100006520,350000001039581,dev-pro,ACTIVE,15862437352,1788048000,310-260,roaming
310410100002067,351111114281892,dev-basic,SUSPENDED,3301409367,1788912000,310-410,roaming
310260100006521,350000001676242,dev-basic,ACTIVE,7272955490,1789776000,310-260,roaming|tethering
310260100006522,350000007900158,dev-pro,ACTIVE,169945450395,1789257600,310-260,roaming|volte
310260100006523,350000001163613,dev-basic,ACTIVE,34956632,1789603200,310-260,roaming|volte
208010100000617,354444449385519,dev-pro,ACTIVE,12451128814,1790121600,208-01,roaming|volte
208010100000618,354444446942890,mvno-prepaid,ACTIVE,4851559978,1790208000,208-01,roaming
310260100006524,350000004353203,dev-basic,ACTIVE,3345185332,1788220800,310-260,roaming
310260100006525,350000003591357,dev-basic,ACTIVE,2951997288,1789344000,310-260,roaming
310260100006526,350000000384699,dev-basic,ACTIVE,6530429291,1789430400,310-260,roaming|volte
310410100002068,351111115251886,dev-basic,ACTIVE,12700963976,1788566400,310-410,roaming|volte|test
310260100006527,350000003520414,dev-basic,ACTIVE,4434128156,1790208000,310-260,volte
310260100006528,350000005600198,iot-low-power,ACTIVE,284454930,1787875200,310-260,volte
310260100006529,350000002332209,mvno-prepaid,ACTIVE,552818508,1789862400,310-260,roaming|volte
208010100000619,354444446671648,dev-pro,ACTIVE,31665801028,1788739200,208-01,roaming|volte
310260100006530,350000000410288,mvno-prepaid,ACTIVE,3522514724,1789257600,310-260,roaming|volte
310260100006531,350000005517343,iot-low-power,ACTIVE,448595111,1788220800,310-260,roaming|volte
310410100002069,351111116097734,dev-pro,ACTIVE,14206714842,1788480000,310-410,roaming|tethering
310260100006532,350000006561720,mvno-prepaid,ACTIVE,2167021609,1788652800,310-260,roaming|tethering
310260100006533,350000008155687,dev-pro,ACTIVE,64814968067,1789689600,310-260,roaming|volte
310260100006534,350000006882654,dev-pro,ACTIVE,92308112532,1789430400,310-260,roaming|volte
234150100000817,352222221684511,dev-pro,ACTIVE,146575755304,1789516800,234-15,roaming|tethering|volte
310260100006535,350000000355574,dev-pro,ACTIVE,735395644,1789776000,310-260,roaming|tethering|volte
310260100006536,350000004866097,dev-basic,ACTIVE,14625405822,1788220800,310-260,roaming|volte
310260100006537,350000009223898,dev-basic,ACTIVE,8306472539,1790121600,310-260,volte
310260100006538,350000002986780,mvno-prepaid,ACTIVE,1214246452,1789689600,310-260,roaming|tethering
310260100006539,350000009238128,dev-basic,ACTIVE,14608202791,1789430400,310-260,roaming|volte
310260100006540,350000006953273,iot-low-power,SUSPENDED,329441123,1788825600,310-260,roaming|tethering
310410100002070,351111119556744,dev-basic,ACTIVE,15268935467,1790035200,310-410,roaming|tethering
310260100006541,350000003433824,dev-basic,ACTIVE,7952331851,1790380800,310-260,roaming|tethering|volte
234150100000818,352222222349247,mvno-prepaid,ACTIVE,1197232837,1788998400,234-15,roaming|tethering|volte
310260100006542,350000008892248,iot-low-power,ACTIVE,44809911,1788480000,310-260,roaming|volte
234150100000819,352222224368526,dev-basic,ACTIVE,16935984511,1788393600,234-15,roaming|volte
310260100006543,350000009680881,iot-low-power,ACTIVE,167037519,1790121600,310-260,roaming
310260100006544,350000008549434,iot-low-power,ACTIVE,168228528,1789257600,310-260,roaming|tethering|volte
310260100006545,350000002619696,mvno-prepaid,ACTIVE,1653063863,1789430400,310-260,roaming|tethering
310260100006546,350000003412802,dev-basic,ACTIVE,2386649174,1788739200,310-260,roaming|volte
262010100000625,353333332190394,dev-basic,ACTIVE,15451253901,1789776000,262-01,roaming
310260100006547,350000007248129,dev-basic,ACTIVE,3299668065,1789948800,310-260,roaming|tethering|volte
310260100006548,350000006897744,dev-pro,ACTIVE,174616457891,1788912000,310-260,roaming|tethering
310260100006549,350000009846706,dev-basic,ACTIVE,663521858,1788825600,310-260,roaming|tethering
310260100006550,350000004560708,dev-basic,ACTIVE,1157887607,1789430400,310-260,roaming|tethering|volte
310260100006551,350000000791828,enterprise-fixed,ACTIVE,112122676538,1789084800,310-260,roaming|volte
234150100000820,352222229312586,enterprise-fixed,ACTIVE,180320559104,1788393600,234-15,
310410100002071,351111118359116,iot-low-power,ACTIVE,270872318,1790294400,310-410,roaming|volte
310260100006552,350000005230806,iot-low-power,ACTIVE,300145644,1788220800,310-260,roaming|volte
262010100000626,353333332679156,dev-basic,ACTIVE,5010794632,1788825600,262-01,roaming|test
310260100006553,350000003098148,iot-low-power,ACTIVE,297809103,1788134400,310-260,roaming
310410100002072,351111114295181,dev-basic,ACTIVE,19835613588,1790380800,310-410,roaming
310260100006554,350000007113166,iot-low-power,ACTIVE,284552996,1790208000,310-260,roaming
262010100000627,353333334165105,dev-pro,ACTIVE,83642309363,1788912000,262-01,roaming
310260100006555,350000008123909,iot-low-power,ACTIVE,365671619,1789689600,310-260,roaming
234150100000821,352222224429609,dev-basic,ACTIVE,1830157102,1788048000,234-15,roaming|volte
310260100006556,350000009440401,dev-basic,ACTIVE,1011391089,1789084800,310-260,volte
208010100000620,354444443651429,dev-pro,ACTIVE,71670373216,1789516800,208-01,roaming|tethering|volte
310410100002073,351111114842651,dev-basic,ACTIVE,18703734763,1788739200,310-410,tethering
310260100006557,350000008975860,mvno-prepaid,ACTIVE,310702742,1788307200,310-260,roaming|volte
310260100006558,350000000839627,dev-basic,ACTIVE,8279908,1788566400,310-260,roaming|volte
310260100006559,350000004542623,enterprise-fixed,ACTIVE,95494731676,1790208000,310-260,roaming
310260100006560,350000004405052,iot-low-power,ACTIVE,123914945,1788825600,310-260,roaming|tethering|volte
310260100006561,350000008415776,dev-basic,ACTIVE,15090766816,1788652800,310-260,roaming|volte
310260100006562,350000004466146,iot-low-power,ACTIVE,69079274,1788307200,310-260,roaming|tethering
310260100006563,350000002216485,dev-basic,ACTIVE,14339222462,1788652800,310-260,roaming|volte
310260100006564,350000002209589,dev-basic,SUSPENDED,15519638204,1789948800,310-260,roaming|tethering|volte
310260100006565,350000005943440,dev-pro,ACTIVE,7728959152,1788480000,310-260,roaming|volte
310260100006566,350000007274406,mvno-prepaid,ACTIVE,2961401532,1789689600,310-260,volte
310260100006567,350000000452223,dev-pro,ACTIVE,36930983335,1788134400,310-260,roaming|volte
310410100002074,351111111415014,dev-basic,ACTIVE,5481102589,1789257600,310-410,volte
310260100006568,350000007240696,mvno-prepaid,ACTIVE,1378263839,1788739200,310-260,tethering|volte
310260100006569,350000000452165,dev-pro,ACTIVE,65261069844,1789603200,310-260,roaming
310260100006570,350000006953851,dev-pro,ACTIVE,104676469825,1788393600,310-260,roaming|volte
310260100006571,350000005659368,enterprise-fixed,ACTIVE,189719272849,1789862400,310-260,volte
310260100006572,350000006688556,mvno-prepaid,ACTIVE,2453509699,1788307200,310-260,roaming
310260100006573,350000000168126,iot-low-power,ACTIVE,26473871,1788393600,310-260,roaming|volte
310260100006574,350000007193663,dev-pro,ACTIVE,10828307864,1788652800,310-260,roaming|tethering|volte
208010100000621,354444443180155,dev-basic,ACTIVE,9819744506,1788048000,208-01,roaming
310260100006575,350000005933425,iot-low-power,SUSPENDED,294401899,1789776000,310-260,roaming
310260100006576,350000009484532,iot-low-power,ACTIVE,22357516,1788825600,310-260,
310260100006577,350000005167750,iot-low-power,ACTIVE,89262406,1788480000,310-260,roaming|volte
310260100006578,350000002572853,mvno-prepaid,ACTIVE,2630664981,1788134400,310-260,roaming
310260100006579,350000006988253,mvno-prepaid,ACTIVE,2165172852,1788480000,310-260,
310260100006580,350000000467940,mvno-prepaid,ACTIVE,25152576,1788134400,310-260,roaming
310410100002075,351111118370642,dev-basic,ACTIVE,12572655449,1788480000,310-410,roaming|volte
310260100006581,350000009937794,dev-basic,ACTIVE,3068697492,1788998400,310-260,roaming|volte
310260100006582,350000006853499,dev-basic,ACTIVE,7291655307,1788307200,310-260,roaming|tethering|volte
310260100006583,350000003207897,iot-low-power,ACTIVE,227731732,1788307200,310-260,roaming
310260100006584,350000008018174,dev-basic,ACTIVE,6526196116,1788912000,310-260,roaming|volte
310260100006585,350000008275816,iot-low-power,ACTIVE,479280133,1788566400,310-260,roaming|tethering
310260100006586,350000000938924,dev-basic,ACTIVE,7349822105,1788220800,310-260,roaming|volte
234150100000822,352222221190758,mvno-prepaid,ACTIVE,2596518288,1789344000,234-15,volte
310260100006587,350000009840022,dev-basic,ACTIVE,2685060990,1790208000,310-260,roaming|tethering
310260100006588,350000003929847,dev-pro,ACTIVE,54854447147,1789257600,310-260,roaming|tethering|volte
310260100006589,350000000690301,dev-pro,ACTIVE,63011253565,1789603200,310-260,roaming|tethering|volte
234150100000823,352222222783031,mvno-prepaid,ACTIVE,748852899,1789948800,234-15,roaming|volte
310260100006590,350000008939346,dev-basic,ACTIVE,5350647521,1788393600,310-260,roaming|tethering|volte
310410100002076,351111112383054,dev-basic,ACTIVE,2114907237,1788566400,310-410,roaming|volte
310410100002077,351111110737095,dev-basic,ACTIVE,10422253508,1789948800,310-410,roaming
310260100006591,350000000300448,dev-basic,ACTIVE,2807439884,1788220800,310-260,roaming
310260100006592,350000000796538,enterprise-fixed,ACTIVE,404840368135,1790035200,310-260,roaming|volte
310410100002078,351111117248658,dev-basic,ACTIVE,17821428249,1789430400,310-410,roaming
310260100006593,350000000779427,dev-pro,ACTIVE,32042328723,1788307200,310-260,roaming|volte
310260100006594,350000007152248,iot-low-power,ACTIVE,422539362,1789862400,310-260,roaming
310260100006595,350000009935897,enterprise-fixed,ACTIVE,96714068040,1788307200,310-260,roaming|volte
310260100006596,350000000149357,mvno-prepaid,ACTIVE,3750121053,1788480000,310-260,roaming|tethering|volte
310410100002079,351111118276625,dev-basic,ACTIVE,8877940860,1789430400,310-410,roaming|tethering|volte
310260100006597,350000004296295,dev-basic,ACTIVE,7240720125,1790380800,310-260,
310260100006598,350000008515666,dev-pro,ACTIVE,31974303001,1789516800,310-260,roaming
310260100006599,350000006427211,dev-basic,ACTIVE,9291411627,1789776000,310-260,roaming|tethering|volte
310260100006600,350000000823936,dev-basic,ACTIVE,6492722216,1790294400,310-260,roaming|volte
310260100006601,350000006848101,enterprise-fixed,ACTIVE,483974029514,1788652800,310-260,roaming|volte
310260100006602,350000008006716,dev-basic,ACTIVE,1224512237,1788566400,310-260,roaming|tethering
310260100006603,350000006251397,mvno-prepaid,ACTIVE,3785853468,1789516800,310-260,roaming|volte
310260100006604,350000000523262,dev-pro,ACTIVE,98692041159,1787961600,310-260,roaming
310260100006605,350000005885567,mvno-prepaid,ACTIVE,752312281,1787961600,310-260,roaming|volte
310410100002080,351111114747165,dev-pro,ACTIVE,316579621019,1789862400,310-410,roaming|tethering|volte
310260100006606,350000007142512,dev-pro,ACTIVE,89048180426,1789776000,310-260,tethering
208010100000622,354444447855232,mvno-prepaid,ACTIVE,6077648488,1788393600,208-01,roaming|tethering|volte
310410100002081,351111110456548,dev-basic,ACTIVE,338424546,1788393600,310-410,roaming|tethering|volte|test
310260100006607,350000002182315,dev-basic,ACTIVE,18453528534,1789862400,310-260,roaming
310260100006608,350000005334129,dev-basic,ACTIVE,1714670627,1788739200,310-260,
310260100006609,350000007486638,iot-low-power,ACTIVE,293106402,1789430400,310-260,roaming|volte
208010100000623,354444445710173,dev-basic,ACTIVE,1600893659,1788998400,208-01,roaming|volte
310260100006610,350000006088732,mvno-prepaid,ACTIVE,3674699248,1789948800,310-260,roaming
310260100006611,350000006449116,iot-low-power,ACTIVE,112972452,1789344000,310-260,roaming|tethering|volte
310410100002082,351111117508754,dev-pro,ACTIVE,52241859098,1789171200,310-410,roaming|tethering|volte
310260100006612,350000003136112,dev-basic,ACTIVE,3489056625,1788566400,310-260,roaming|tethering|volte
310260100006613,350000003858418,dev-basic,ACTIVE,12343885371,1789689600,310-260,roaming|tethering
310260100006614,350000004085870,mvno-prepaid,ACTIVE,2590677942,1789948800,310-260,roaming
208010100000624,354444444348496,dev-pro,ACTIVE,85160415646,1788566400,208-01,roaming|tethering
310410100002083,351111114356926,dev-basic,ACTIVE,5267657503,1789862400,310-410,roaming|tethering
310260100006615,350000007424563,dev-basic,ACTIVE,11406004033,1788048000,310-260,roaming
234150100000824,352222223836028,dev-basic,ACTIVE,7225212683,1788480000,234-15,roaming|volte
234150100000825,352222224836134,iot-low-power,ACTIVE,26549185,1787875200,234-15,roaming|volte
310260100006616,350000007994839,dev-pro,ACTIVE,10549766109,1789948800,310-260,roaming
310260100006617,350000001366794,dev-basic,ACTIVE,6220233567,1789776000,310-260,roaming
262010100000628,353333338947417,mvno-prepaid,ACTIVE,2273956670,1788134400,262-01,roaming|tethering
310410100002084,351111113550396,dev-basic,ACTIVE,4343618067,1789603200,310-410,roaming|volte
310260100006618,350000006758433,iot-low-power,ACTIVE,232175686,1788480000,310-260,roaming|tethering
310260100006619,350000006979484,mvno-prepaid,ACTIVE,2342174186,1790380800,310-260,roaming|volte
310260100006620,350000006039842,iot-low-power,ACTIVE,47268387,1789430400,310-260,roaming|tethering|volte
310260100006621,350000001222344,dev-basic,ACTIVE,6046763290,1787961600,310-260,roaming|volte
310260100006622,350000000689808,mvno-prepaid,ACTIVE,1560755036,1789776000,310-260,roaming|tethering|volte
310260100006623,350000000354213,dev-basic,ACTIVE,9100893594,1789171200,310-260,roaming|tethering
